1791,3183.27,2022-12-05 01:32:02,xuhEcLcAHt
8771,5635.89,2022-02-24 16:59:53,MqOvPBUedn
4502,6772.04,2023-08-17 15:54:34,HByneLUZLg
6643,4746.21,2023-08-23 15:52:48,WRuuWPvWrN
7519,4112.84,2023-01-11 13:40:47,TEimTttUhN
1458,3634.95,2020-04-30 14:53:32,siDcosbGyJ
8205,5092.28,2021-01-18 17:49:31,YKofvMsSBK
6745,1791.42,2023-07-05 04:52:38,bwmEfOsoLM
6478,2711.61,2021-12-28 19:10:41,JOqzbkFJse
4597,4933.1,2023-09-01 14:25:39,QqkoNPMLVB
8607,8928.81,2023-12-06 12:13:52,xTramaHFgq
2274,7399.01,2020-08-16 03:23:13,HnqEEpQQNC
5681,2535.77,2022-12-28 03:09:41,SbAgtAIpKf
5229,7063.27,2022-03-08 18:20:23,mtcSpRVzbv
2381,9196.34,2023-05-14 20:57:47,uHRfuytqqt
5151,1749.22,2022-03-21 18:51:43,kxihPQUOlk
5019,6927.12,2022-12-30 08:22:36,UCANkoAXYv
6482,3467.61,2023-06-02 17:55:00,GXwFnwaGVH
5880,4519.57,2022-06-02 00:20:33,vJNFvHXzeV
1980,8256.01,2023-04-28 12:06:20,depQrEfxtt
3998,1899.04,2021-07-26 06:59:01,DcNscKwkUg
7625,8621.4,2021-08-17 08:44:26,kGfNzNuVZg
1231,6895.84,2022-07-07 15:36:23,bwyCJxbyvU
8179,5718.62,2022-12-26 01:18:13,mDqxTxxOpA
6599,5409.82,2023-03-16 12:26:47,iJMqOrAyKL
1616,8836.46,2023-12-04 21:07:30,ohCPJEubXo
8989,878.06,2023-04-04 13:49:48,dNgBFiczuR
4750,8796.06,2022-08-02 22:42:39,mhZdHILkup
2651,6140.61,2020-08-02 12:58:08,wUKRINUSEr
4505,7499.86,2023-02-23 09:43:23,eGoqajKLBn
970,6332.09,2020-03-06 09:33:48,SOqwzZHvYp
8950,6239.16,2022-06-30 11:01:46,yJxRVRwaBO
2345,2670.96,2020-03-24 14:22:21,SbxNcrAQjZ
8228,1278.3,2020-04-08 22:08:41,VfnzaovdoM
6565,2037.11,2020-11-02 12:33:08,cGnxBWFndt
806,3703.34,2022-03-22 22:45:31,dgLgWSwrmC
5299,2619.34,2022-06-07 04:49:02,TxMdpIizWD
7538,6710.67,2021-11-01 09:30:32,rPzGtCpmKQ
6197,4693.9,2022-02-14 18:10:38,jJUqUIfCHy
7623,4607.63,2023-11-06 13:58:32,uRRZFTWnMy
4511,3808.14,2022-09-15 15:10:47,qHDBhcdrvM
8126,2757.56,2020-07-31 23:35:29,kNUOUZIAWG
7803,5296.28,2022-05-03 10:27:27,iFlnfOmqYg
4670,3055.71,2020-04-19 07:26:37,IyYLmNWoGj
3049,6154.97,2021-11-24 15:43:43,thDNECuXGP
9568,8581.6,2022-09-19 07:13:09,NxYmJKkTPa
3351,1541.78,2020-12-03 12:46:35,bHaaJjtPuK
6803,5606.93,2020-06-08 18:09:39,oZnBApldSw
2978,4638.79,2021-08-31 10:24:04,LrAmdwNtOS
6956,6554.66,2022-03-25 09:14:27,RTzTuNqLZQ
4263,4955.44,2020-10-04 23:21:51,YuYZxRxWep
2383,2429.61,2021-10-01 20:32:13,dCMjzeAPkM
4134,4472.6,2020-08-13 12:53:12,HzkmXpSpcQ
5921,585.53,2020-05-14 12:55:14,AkYlDfTggn
3464,4805.78,2023-08-20 03:21:13,cGfECqrqiQ
3856,6180.92,2020-04-29 12:39:02,tyMiUcRKXR
2140,5017.18,2023-08-04 07:09:05,tbQLGkJcAX
3857,8495.73,2022-12-14 05:31:22,OmduVfyRTs
7476,4515.5,2023-10-01 04:29:46,lbrnUSOIpT
5180,6368.1,2023-03-03 15:24:30,YrtbOGajSc
4842,1517.56,2022-12-29 22:19:10,XmLiFYavJz
4498,3616.05,2021-05-14 10:23:44,yjSHsFejQy
9757,3816.56,2021-01-12 19:51:31,sUPhpPQYpY
4270,3860.27,2020-01-05 00:30:48,KvxGOBFSCc
5705,6249.0,2020-03-10 10:51:04,vXqecEkYNZ
2532,1414.4,2020-07-21 09:59:27,eKSRydiIvJ
8080,6927.06,2021-05-22 06:25:40,zEIYkKCHRs
3861,751.69,2021-11-20 21:27:17,oDzNeHEoPb
2272,2000.03,2021-05-07 19:44:18,GwCxKRjriv
36,4447.57,2020-12-14 08:45:20,DnMQCAbCId
6881,2371.25,2020-12-22 10:12:38,pKZTNCQgMq
4843,4988.19,2022-12-30 05:46:50,AOfjiDAHMt
5451,6901.78,2020-02-15 13:11:46,zWNQShfbQp
8792,4855.28,2023-10-25 10:40:28,KvhxOtYYmW
3762,8857.96,2022-09-16 21:34:21,ZawYBAvrRk
3602,4983.9,2023-02-27 07:28:10,CXNugjpXuH
7761,4323.99,2023-08-07 04:09:21,AgqJyUwphX
4821,8361.31,2021-08-25 01:39:24,zQRmtNjMsP
3961,5787.95,2023-06-23 14:26:27,eYGaKfJnwp
7685,5395.02,2021-06-13 03:22:38,IIymkCIvwK
4970,1215.95,2023-06-08 22:37:38,xTcXxkjjhW
2625,853.55,2022-03-09 07:26:07,adBURzoeCg
6846,7101.98,2020-05-27 05:27:51,hxhEFJqPpw
9687,4678.98,2021-04-16 20:47:57,oUKEZECLcu
1980,4396.92,2021-06-20 23:53:27,FMCpzasFbm
1380,1936.95,2023-02-12 20:59:02,IoJPnuXNsz
5531,7158.51,2023-01-24 07:12:55,nQxCIVTTUh
3317,6017.17,2021-04-13 15:23:04,uVBHQbmPet
2654,6056.79,2023-10-26 23:45:58,QbkpSPbTsP
6229,3934.26,2022-09-11 23:14:06,sGXzaeaUxh
6057,3647.68,2023-06-18 03:14:07,RtDAozTQgJ
6063,4594.69,2022-08-27 20:54:23,JxbkmNaSVf
4017,7116.13,2021-05-01 09:40:14,zVjdcFrzxF
2340,5702.52,2022-04-10 05:26:34,dxwcnLDHmN
6281,5252.39,2021-09-18 00:49:32,tuMTZntkOf
411,7272.45,2023-10-26 12:14:34,dxcGmVEpkD
3886,4466.93,2021-02-05 07:52:34,EnIvfqtGWl
3325,5527.46,2022-04-02 10:08:17,bsBXwMOjPz
3421,1518.79,2021-11-05 02:42:55,LiCLoFfmqQ
2545,2634.84,2020-09-17 15:58:07,XNcnYhUzBS
3114,7694.85,2021-05-10 00:16:30,OlkuTQmJJf
9462,7969.23,2021-05-08 10:43:37,tJrcqCDwDM
3180,5735.19,2023-01-27 02:46:49,WiIyzWwpij
7069,8715.15,2021-08-25 02:10:02,HfFxNrtMKO
6978,5698.14,2022-06-01 17:13:57,utOlcTFsCV
4359,1872.75,2022-01-01 08:20:38,UQtEmNvvrr
2008,6421.94,2022-09-22 05:33:49,SONBnzUFjP
4432,4965.67,2023-01-23 00:20:57,AcBZbTZTQQ
1115,6891.54,2023-11-19 14:22:26,bxqafZqpzV
4990,6197.31,2020-05-30 21:14:14,uNjSokIBiZ
3238,2895.22,2021-12-30 20:50:34,JZLrxDDrpS
6071,7456.19,2022-07-18 15:58:43,lkoQCQIGVX
7217,8186.34,2023-01-13 12:41:35,kQtHZYezwS
9409,2697.75,2021-02-02 18:32:31,UbunjBIwww
2198,5090.77,2020-01-25 16:49:33,pUDdTNubJR
5375,4992.22,2023-11-10 13:39:53,OuSmSHTddm
1008,2658.63,2022-01-11 09:28:37,nVVvviIpxb
3349,3463.79,2023-01-05 09:35:18,hpjAsymRsc
6062,4043.77,2022-03-27 09:15:51,aPjOmBfoMd
7650,4488.3,2020-11-14 11:35:11,RAFOABVSEg
1284,5318.13,2023-12-10 10:21:36,ktzKNRvNLh
8383,5055.57,2020-10-29 03:44:57,JscFhKbBqP
5971,1969.55,2023-12-10 01:50:39,FihAMFGkjE
5268,3423.74,2020-06-06 23:10:36,uPulPyQBKP
2400,6387.16,2020-03-30 19:11:24,UBgliyJaHw
3092,5193.14,2021-11-26 01:07:51,ZouJWCuqdt
7308,4976.44,2020-02-28 21:21:29,VUirtUrknN
5640,1429.06,2022-10-19 21:49:49,cGvZnjSJwt
1479,5455.62,2021-08-25 09:01:07,LgZxAhVlhl
2146,4991.65,2020-02-27 00:35:49,rNTqkIRjZo
6847,1071.4,2022-06-02 16:05:03,yUOZFWzuBK
3248,1093.14,2023-11-30 11:54:41,QNbHcbARJJ
8436,3438.89,2020-11-18 05:06:02,lZxIiOOtSY
5652,3665.73,2020-01-07 08:55:25,lIiwnNekTS
4126,7715.29,2023-09-03 21:20:29,aKqpxmwtjA
7462,4239.72,2023-09-15 22:55:43,LkKIuBGkof
2021,2088.94,2022-05-06 20:46:15,GroRGotvNY
2859,8569.08,2020-09-22 16:14:31,KDxWpQWnPR
623,6535.88,2022-11-19 08:11:21,USNwAICpIs
5081,2268.75,2021-04-18 06:27:48,sAhJpCnGAF
7529,4221.05,2021-05-03 16:15:00,RICMZmEgCP
2568,3880.42,2023-12-20 00:08:20,SeEVMzalBy
3988,2184.23,2022-07-07 08:40:19,CwBOrojFLY
4116,4964.06,2022-05-25 12:14:53,qufcfIlLgx
3966,2356.13,2023-04-25 09:21:17,dxCkNxTmtf
1726,8569.19,2022-10-07 12:46:23,kroFXASDvT
3676,3267.54,2022-02-21 04:47:04,sejxCgbQtA
5653,5011.38,2022-05-24 03:00:11,ZCtQfSIQnl
3926,3702.4,2021-08-12 09:30:47,IUcNfTdqvT
3875,6742.84,2020-10-30 07:17:20,fpAEVxMJue
4792,1589.24,2021-07-22 20:43:55,XlhqVrgqhC
7530,8947.7,2023-10-11 17:30:38,SrgoRtTUQZ
5998,2479.83,2023-03-13 17:44:58,KPcJaqZyoj
7710,8733.56,2023-06-10 03:14:23,roYlEhfMHX
3921,6890.38,2022-10-08 09:22:14,StSGrFICWA
5239,1416.66,2020-02-05 00:25:19,hDfdqdmDty
3193,6256.23,2023-03-05 01:19:50,bQmNjjVgWr
4827,7422.39,2022-11-08 16:31:31,vdrhDTCZnx
4325,5577.3,2022-07-04 15:30:48,xgFDOufocL
3583,2478.36,2023-08-07 13:37:11,gxdoVFVHDN
3586,4767.11,2023-03-30 12:58:31,wXepvbIqYx
4811,1614.9,2020-03-25 16:10:35,hQMAqBKaFB
4466,5814.19,2020-06-18 06:27:15,vHcsmqLukd
6990,5647.16,2022-10-17 09:58:02,EAOaZXsEKM
4997,3368.86,2020-01-28 13:18:49,MpBXaMxexf
1117,4686.18,2020-03-24 07:46:28,gFYyOpqVZa
683,6359.1,2020-05-14 15:28:12,thbneeKgjj
6808,2686.44,2020-08-20 04:18:08,JglYZXjjks
6769,4622.85,2020-05-02 05:34:19,sznVmtOrky
4247,7031.52,2022-05-31 16:59:40,dvsoKFcktB
2837,5366.82,2021-05-04 20:15:20,hxnMnSAAYw
3830,4654.54,2023-10-25 05:57:24,MiRkwztNeJ
5649,4810.98,2022-06-07 21:26:51,zPkWSUYevt
7213,2170.56,2023-01-06 01:49:01,FaaXcRkXfq
3731,7397.85,2020-10-09 13:39:04,HsXMwynvmH
3961,4384.08,2023-05-07 21:15:20,FtqlfNsmSg
3767,2733.73,2020-01-31 16:50:18,azVFhukgxs
4967,8057.17,2020-07-16 15:35:55,MtQyQtxUnj
3651,2442.53,2021-04-20 10:50:16,bgbiBQuWtT
4917,8506.97,2021-10-03 14:46:47,cenZzDiIVW
4274,7586.44,2021-03-02 09:08:32,NOMISFuiXJ
7667,2241.92,2021-10-10 14:32:10,dAlCFRtcmi
7179,5095.23,2020-01-04 05:14:02,DcniRTNMpk
3423,8042.95,2021-05-19 18:35:07,CerkwbWQQf
4155,2545.82,2023-02-02 23:32:36,kfkoTVlvhh
3733,3083.54,2021-05-18 05:34:42,QYgICzmUTG
4208,2750.6,2020-12-21 01:44:35,AsQzegNkVR
6956,4068.44,2021-01-29 01:08:32,WVsNzBHwww
5872,5324.77,2020-10-11 00:16:31,ooRWzxtrjF
2742,6336.08,2022-05-25 01:34:23,ayUgNeMQZl
3411,8125.66,2023-09-14 14:24:02,mTnhRvZoNO
8836,8064.3,2020-01-23 16:47:04,rZjvPmvQNw
4827,6812.01,2020-07-18 23:32:29,UYzmtqbapm
4578,6000.01,2022-06-09 00:06:33,wxIzJfeqHn
4151,1714.66,2022-10-26 23:23:22,aTtqwTeGJS
7551,7924.68,2020-10-24 08:30:09,FChyTefzje
2612,3018.2,2020-01-30 11:55:18,KXhVYrkquS
6234,6560.97,2021-12-08 13:32:41,faowvRGjJX
5044,3837.62,2022-01-18 00:23:27,zLjCouCTJD
4724,2072.47,2020-12-28 12:43:48,yuKVaqOkkd
9253,2532.05,2022-02-23 21:40:26,JtqHBgaNDH
4818,7353.86,2022-10-15 21:42:12,KSgHoldzTk
3198,6458.55,2021-09-16 07:16:08,qLStFhDVng
7418,3514.12,2020-11-23 16:49:10,zCCcUnnFwe
8709,4531.92,2021-03-25 20:39:56,sSTbogynIc
2186,4802.58,2022-06-17 01:38:22,KXFfTImNZZ
8278,2260.37,2023-02-01 02:14:04,newNrqKvzz
8815,8678.89,2022-12-25 18:33:39,jGHojxAlye
3458,9351.97,2020-12-28 06:44:13,hGaYgHktmd
3426,4378.37,2022-08-23 06:48:36,iSNYNxlAFI
949,8598.21,2020-07-21 08:35:22,dubKqIuZOP
7293,4049.93,2020-06-21 21:25:50,ryDqwBZJhe
2844,7106.49,2023-03-29 07:46:21,RGfoZajPJY
3298,3084.91,2020-08-02 06:39:07,OIdzISZAAw
5599,3828.54,2022-01-28 22:58:35,FFfRmbVYwv
5221,5702.71,2020-10-02 19:03:34,tEPvyHpXkp
7635,3698.2,2021-01-30 10:45:24,nvfvRRDzKa
3704,2495.09,2022-05-08 23:02:28,fGaewhAnRj
8937,7302.74,2021-02-06 19:52:39,pvzEvcAOMa
5108,715.29,2023-05-25 13:39:46,DYSlnlvUHW
4155,7872.87,2022-01-21 16:37:19,WhwGmhvjdi
8808,8115.92,2021-12-23 02:57:41,EexAFCEgLH
2219,7311.94,2023-07-18 13:14:36,JsPwgrFOLD
4228,7530.8,2023-04-18 17:41:03,KkOmeDTDmh
5730,3122.67,2023-08-19 01:38:03,QUsHvzWJZv
881,7411.8,2023-01-14 21:09:37,lTSpvuowVl
5423,559.87,2021-05-14 19:09:24,WHtDAWQUjk
6636,8506.58,2020-04-27 18:27:21,PWzcFhnhvN
4471,6351.92,2021-09-21 06:46:09,OXFgrsTzkK
9109,1533.21,2021-03-05 19:58:36,bkDSUlcYtY
6900,7868.17,2022-07-25 07:31:23,rsoSIydOMn
2634,1659.22,2021-12-23 10:15:08,VGUAoJLXVK
2228,6171.86,2022-08-08 14:27:34,IxgPQsBJdF
3907,5570.63,2022-01-25 15:43:22,qHcMaNYYVg
4524,3760.18,2020-07-19 23:54:09,fziihrCtmU
8400,3294.32,2021-04-21 11:12:17,EMuBTVnXvP
1161,2551.17,2020-10-26 03:40:29,FLnjRzAwaI
4560,8188.53,2022-01-24 15:11:04,HMDWCnLEJJ
6371,7717.88,2021-04-29 18:00:19,UKFkEqpati
3182,7256.2,2021-11-19 18:40:12,NxwhdAfzIi
5451,406.47,2022-11-04 09:40:54,YHkfDMqqCw
5981,3904.95,2023-10-19 19:20:57,AvlRDJJNyV
3934,7187.76,2021-04-20 12:10:57,BviCoVsRGd
6894,4251.81,2021-03-16 15:11:43,mfHGNlyMdq
5279,7348.37,2023-03-14 18:41:12,dWsTqvgOTl
9861,1831.97,2022-04-07 10:52:12,PYRMKiMtZl
3077,1724.6,2022-02-19 10:11:37,CTAgVDQvDU
5789,7395.58,2022-02-20 14:58:26,NJmpDHrWKC
4459,3553.46,2023-01-05 07:35:08,CdwmTTgIBL
5727,2241.88,2023-05-17 23:29:42,WlqTdbhwsq
7658,5327.57,2023-09-04 14:41:48,LrsCxNZjSU
6256,3838.51,2021-01-12 01:15:34,xrhsvqbSlz
6360,5392.87,2023-07-01 10:09:17,IeVhcDGdDY
7280,6359.73,2022-06-21 21:35:04,BuWINhZKOG
1379,2351.05,2021-04-10 13:06:04,rMalFopsxc
6497,9569.12,2020-11-17 14:34:39,aRqvghHhVK
3692,3128.67,2021-12-31 18:42:22,MfRsPujnng
9097,3872.53,2020-06-07 22:36:46,JWbZTWxLAT
3500,4791.19,2020-10-24 10:56:03,JYQhyPHUJW
5873,3116.09,2022-01-09 09:37:09,JxUZaGligS
6050,6960.27,2022-09-28 23:52:42,jxkPoYCwiJ
4803,683.92,2023-02-26 13:54:18,rpmvrODXfy
6240,7437.9,2020-04-08 06:44:52,HfGEGqWToi
8816,1810.32,2021-06-21 20:53:13,gKhZCtJGDc
1132,2635.07,2022-07-23 10:27:43,zGYjfAqFDV
697,9152.04,2023-01-05 06:08:23,EGHDzcbQSO
7269,5081.28,2023-01-20 15:24:08,PaaomoDkZV
5134,8788.23,2021-04-02 05:25:20,rUbIuODnsD
4743,818.6,2023-06-15 05:38:14,xeVjJVtWCx
2889,4522.18,2020-06-15 09:17:59,ucVTRoLNpb
3480,4411.48,2021-10-04 14:34:56,qdNgmGTLOT
895,1908.66,2022-09-25 03:44:17,JeTJBfOsMj
8976,3220.51,2023-05-18 11:05:09,NAUvJVWnKu
5206,3655.8,2022-07-17 17:54:42,pnKTXoMfip
4630,7448.04,2020-06-06 04:07:06,VxjVSxwBRT
2390,7092.16,2021-04-22 01:14:33,trmogdMQGW
7102,5947.08,2021-05-07 15:00:54,GFNvmMFLaT
4922,4463.18,2023-10-23 01:26:02,fsSzajcGGo
4959,8016.72,2021-12-24 20:23:53,BIPCFVruLm
8103,1242.95,2022-04-21 16:26:20,meedunPIjw
4074,9114.63,2021-07-22 19:18:48,diDnBafOJL
5691,4577.35,2020-04-15 12:51:21,tuHcgiIuiH
8121,747.65,2023-09-05 01:58:12,UpcniWApVK
4676,4546.35,2023-09-05 02:28:03,KanZiKrugB
3750,5400.26,2021-11-24 05:29:50,EnUaAwtssj
323,4921.59,2022-02-28 20:05:42,uhDhcxRwWc
6047,1163.14,2023-12-27 15:29:11,BVPnKSYTXL
4429,3762.3,2021-01-01 16:54:31,RDtjnWwoLg
7474,8653.49,2021-07-08 13:06:47,evWPfFKYZv
4735,5584.31,2023-07-29 20:50:52,wtNJTMFLSV
9958,2337.65,2023-05-01 03:32:21,ODkumHIZBT
8703,7548.81,2022-04-14 22:55:06,yWsxfUQllu
977,2372.14,2021-01-09 05:04:06,HCMoQOebbM
3531,4880.69,2023-03-03 11:32:43,tGgodbSDcD
5913,5140.81,2020-03-11 20:40:51,WOVHFUGnZV
8117,5551.5,2021-09-20 06:27:39,qNVAkPViHE
345,6584.63,2022-08-18 02:33:43,pOlPjPFAZf
4481,2111.83,2022-11-04 07:14:52,YUqccvfqme
3745,4111.26,2020-04-24 14:06:32,egNkCIPauF
7090,3878.97,2023-11-20 15:50:31,abIeJennIS
2852,8964.71,2020-11-04 19:59:56,rajBnHRtco
5583,4131.12,2021-04-03 06:27:18,RoGszeYLDw
5542,9596.97,2021-07-23 04:07:22,hcbbDULJak
9789,7030.7,2021-06-10 05:44:08,urAxDBJwNJ
6995,6720.25,2022-10-16 21:41:35,NSwOdFlmTM
7222,6847.38,2020-06-13 00:45:26,lxXnTqTmSU
5566,4495.34,2021-11-06 16:22:09,mtSooZbejW
5838,5069.58,2021-01-31 08:50:56,iDBmNfVBLd
2397,6509.3,2021-05-21 18:16:06,kvZCJrDqZH
6667,5706.0,2021-05-18 05:15:30,tjfrnDwvQu
7760,7583.7,2022-02-17 01:25:15,gRvIsgblRD
1967,5331.75,2020-09-16 16:01:01,KFInHHvRUv
6829,2282.55,2022-07-24 20:25:54,ONmGICoATY
6060,4000.35,2021-10-27 04:52:20,sKSzwcFFGb
1472,7215.14,2023-08-11 13:53:55,InuDypnhBR
7254,1026.22,2021-03-11 01:20:33,UqNqNieWmq
275,3732.91,2022-05-21 08:51:48,dQLzHjFUQn
8695,7417.95,2021-09-04 14:44:22,IrpEEpXSrx
6700,2281.58,2020-09-02 12:31:17,itKRkJbTgs
1561,6934.64,2023-08-19 02:37:01,RHFTjKEoCJ
3845,3147.37,2022-04-15 04:43:08,VOpUtLndpI
6069,313.75,2023-02-27 18:53:28,FOEVDZOkxI
8520,3317.98,2022-01-15 04:25:59,QzwSEuHPyu
360,5850.77,2020-03-17 20:56:55,pfTBDFWXbf
1189,7270.56,2023-08-24 15:54:04,nAVEFSdqeg
9336,3665.09,2021-07-08 02:28:59,uBXVjHUDUA
3575,7646.07,2022-06-06 01:13:25,MLrKDhnlVS
230,4340.08,2022-09-04 16:51:49,IwUwqaFWdO
2195,9350.59,2021-03-26 16:20:56,LHlssfFJvV
6458,6069.51,2022-02-26 23:06:28,hqkBiyEcNX
6331,2461.4,2022-12-16 06:11:07,jqqfBVuHIM
5602,5040.27,2021-03-01 13:22:34,uiTHsuLEdc
6410,7688.8,2020-07-30 18:18:34,gaVnRoxrGc
7552,8686.46,2023-01-30 22:22:28,OQXZVDYgNc
7732,9602.35,2022-07-20 16:07:31,gjEadSeJqm
4103,5078.08,2021-04-06 17:22:07,mdkXHJPUpX
7697,3576.08,2021-01-30 04:25:48,JAYBSWOIrm
4404,5182.23,2023-10-06 04:59:08,cEcJOHtDnX
5862,5101.03,2020-06-02 02:48:11,MFdDWxcizZ
1051,5656.0,2020-04-08 01:52:55,BCDaliSRNG
8688,8559.5,2021-05-13 13:51:56,pUZMaRgHvl
962,3519.53,2023-01-15 04:27:19,YqjBqHWrmF
8294,4868.96,2023-06-07 07:08:47,QhpreLsUCa
3299,1413.74,2023-08-17 06:55:43,WvkEaWLxYw
5860,9360.37,2023-11-14 23:07:30,ruHnOABNNL
7176,4193.04,2023-02-10 16:41:42,KeGLLVSCmW
6925,5875.02,2022-02-21 20:58:39,vhINJPtgoa
8536,6095.25,2021-09-28 02:08:32,eVeFGSKYYz
8181,1457.53,2021-10-13 05:48:22,bEbLriXhEf
4717,4723.51,2021-11-04 04:12:07,SHgczMKdHV
1504,4571.37,2022-08-14 06:20:18,nGOIMUHUNn
920,4035.95,2020-12-22 09:08:50,lJiWhStFnA
4763,9900.43,2023-10-18 19:06:47,HKXeKNfcZZ
5287,3691.23,2021-01-14 06:18:44,mTWvebLDZy
3897,6346.03,2022-09-02 22:43:49,YfIuIMzqoi
2664,7267.12,2021-11-14 15:59:22,nNXZztYBGY
5327,1226.53,2022-06-29 20:19:47,DodUJLIITJ
3588,3978.94,2021-09-09 01:18:44,RNKhHTrPDo
2931,6659.36,2022-11-20 01:03:17,BhBrptEnhP
7950,8166.64,2021-02-27 20:07:43,VvfJXUczTO
3778,7469.63,2022-11-21 03:05:56,iWMXMFTwQl
9660,6286.08,2022-08-14 11:56:05,JHBHOqpXqF
1884,1921.86,2022-06-05 13:33:02,rLrsCYMUZS
4997,6582.07,2022-11-09 19:46:52,HQhWrPlnmb
8458,9683.28,2020-07-26 12:09:42,rJaGEGnadH
6563,3776.95,2023-04-12 22:02:30,kyoEhGMMnx
8484,6673.63,2020-02-18 16:21:28,LJUAIuDtyJ
2947,3473.28,2022-02-10 01:25:13,oKztVcsiim
2220,7735.47,2023-01-22 15:40:09,enFSVdplvn
7778,5653.34,2022-07-23 10:04:53,zNpTiPEaYd
5358,1386.87,2020-10-20 04:54:56,rSWaUJVEdX
6717,4872.98,2020-03-12 21:03:11,ahtcCsiPIt
4430,3084.99,2021-10-15 18:07:46,wBrCUXcioL
6116,8900.01,2023-06-07 13:10:27,qSzrFyAzxT
992,1407.0,2023-05-28 11:59:46,ffdRLufJHc
6566,3281.06,2023-09-17 21:23:36,BKOUzmZTve
5435,5205.37,2020-04-05 23:59:34,jAtbXKXAUG
4121,8456.71,2021-08-11 04:27:34,dayIHQEEtM
8403,4127.22,2020-01-24 08:17:03,xGKhOMyyNg
2615,7802.51,2020-02-16 00:30:37,NOyNwNfSQk
5576,3985.34,2023-02-15 17:41:18,TpWWSIwClH
5698,1360.21,2021-12-04 18:58:13,MlvKeOSaDw
4143,3913.42,2021-10-12 17:40:17,VZaInYEOyX
5646,5000.03,2022-08-23 20:46:57,ruHsOjxbAd
6677,2732.58,2022-02-09 14:53:49,QoPzWALDSY
3104,8355.46,2020-06-19 16:46:04,CzZvTxLAHt
3086,7261.02,2022-03-03 01:49:01,dCePjfVCIj
2505,6523.82,2022-01-27 13:45:22,YpUwUxrANa
